2022-08-08,322.954803,332.881104,322.539368,324.800415,324.800415,1318773332
2022-08-09,324.836365,327.825470,313.496918,324.912323,324.912323,1139003043
2022-08-10,324.859039,336.283691,314.412598,328.471161,328.471161,1738218767
2022-08-11,328.460205,334.097229,322.307556,323.800232,323.800232,1511577808
2022-08-12,323.772125,327.514679,318.265167,327.514679,327.514679,980643843
2022-08-13,327.574158,332.516754,323.478882,323.870148,323.870148,991712327
2022-08-14,323.974091,330.805298,316.659271,317.986633,317.986633,936178150
2022-08-15,318.032471,326.833649,314.858093,319.887299,319.887299,1141553086
2022-08-16,319.712769,322.158295,312.806061,316.423676,316.423676,963072351
2022-08-17,316.401611,323.235992,305.334900,306.636414,306.636414,1111784114
2022-08-18,306.796478,310.187958,297.026428,298.141235,298.141235,1041814513
2022-08-19,298.152771,298.190704,278.579437,279.718719,279.718719,1598319492
2022-08-20,279.620117,288.905518,278.332062,283.693146,283.693146,1315367730
2022-08-21,283.639099,303.657928,283.639099,302.056274,302.056274,1249205607
2022-08-22,302.034180,303.823792,289.306702,300.559113,300.559113,1463703478
2022-08-23,300.570923,301.195007,294.319672,299.029938,299.029938,1034959891
2022-08-24,299.015106,299.958679,294.712036,296.449677,296.449677,935405757
2022-08-25,296.487305,306.138153,296.202087,301.583649,301.583649,973529233
2022-08-26,301.556000,301.556000,277.851654,279.598175,279.598175,1210077085
2022-08-27,279.571838,283.850098,274.544373,277.801575,277.801575,962669292
2022-08-28,277.803436,283.628326,276.250885,276.250885,276.250885,758285305
2022-08-29,276.280609,286.331024,272.805969,286.221405,286.221405,1009161525
2022-08-30,286.215271,291.663086,277.074463,281.425354,281.425354,979620743
2022-08-31,281.456482,289.771118,278.078796,279.238098,279.238098,952486877
2022-09-01,279.251343,280.221313,271.472809,278.417236,278.417236,954919263
2022-09-02,278.387970,282.905914,274.487915,277.416107,277.416107,807053745
2022-09-03,277.431122,278.432281,274.775452,277.775574,277.775574,490102253
2022-09-04,277.781921,279.813141,275.453217,278.841858,278.841858,512014471
2022-09-05,278.854492,280.612640,273.719513,276.685913,276.685913,665273781
2022-09-06,276.751862,285.754181,262.597565,262.668396,262.668396,1173656468
2022-09-07,262.612640,279.763855,259.993958,278.761322,278.761322,963734560
2022-09-08,278.760223,282.063324,276.048920,280.577484,280.577484,870477242
2022-09-09,280.537018,294.955933,280.220825,293.407135,293.407135,1139680146
2022-09-10,293.395081,298.441864,291.247498,296.969055,296.969055,851195253
2022-09-11,296.919739,297.875214,291.303497,295.161865,295.161865,700835025
2022-09-12,295.174103,299.176300,291.150696,293.658722,293.658722,998624528
2022-09-13,293.649231,297.687714,275.968964,277.576935,277.576935,1136956066
2022-09-14,277.413300,282.150269,274.830566,279.385864,279.385864,956413768
2022-09-15,279.383057,280.246796,268.010223,270.806885,270.806885,1080164338
2022-09-16,270.812256,276.263245,269.129517,274.654572,274.654572,803452434
2022-09-17,274.730011,279.531708,274.730011,279.249329,279.249329,560951664
2022-09-18,279.220734,279.620758,264.743652,266.313171,266.313171,789437105
2022-09-19,266.251923,272.619110,257.186829,272.069824,272.069824,1074224923
2022-09-20,272.130554,273.203125,265.693207,266.369598,266.369598,845702947
2022-09-21,266.394745,275.833557,261.275177,264.792084,264.792084,1057177278
2022-09-22,264.607758,275.907654,264.028107,275.500275,275.500275,843345381
2022-09-23,275.493500,277.381714,269.669464,276.626251,276.626251,869618433
2022-09-24,276.627045,284.632446,275.135376,275.135376,275.135376,818302597
2022-09-25,275.104340,279.201691,271.673126,274.061249,274.061249,640533920
2022-09-26,274.141785,276.446991,271.188324,275.927856,275.927856,716989161
2022-09-27,275.925964,286.067993,270.822083,272.401550,272.401550,927431127
2022-09-28,272.334442,283.342438,266.976563,281.781219,281.781219,857467325
2022-09-29,281.766663,285.233765,277.500641,283.789032,283.789032,800888080
